company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
1335,,,,1335,OMAXE,Omaxe Limited,NSE
1336,,,,1336,OMINFRAL,OM INFRA LIMITED,NSE
1337,,,,1337,OMKARCHEM,Omkar Speciality Chemicals Limited,NSE
1338,,,,1338,ONELIFECAP,Onelife Capital Advisors Limited,NSE
1339,,,,1339,ONEPOINT,One Point One Solutions Limited,NSE
1340,,,,1340,ONESOURCE,Onesource Specialty Pharma Limited,NSE
1341,,,,1341,ONGC,Oil & Natural Gas Corporation Limited,NSE
1342,,,,1342,ONMOBILE,OnMobile Global Limited,NSE
1343,,,,1343,ONWARDTEC,Onward Technologies Limited,NSE
1344,,,,1344,OPTIEMUS,Optiemus Infracom Limited,NSE
1345,,,,1345,ORBTEXP,Orbit Exports Limited,NSE
1346,,,,1346,ORCHASP,Orchasp Limited,NSE
1347,,,,1347,ORCHPHARMA,Orchid Pharma Limited,NSE
1348,,,,1348,ORICONENT,Oricon Enterprises Limited,NSE
1349,,,,1349,ORIENTALTL,Oriental Trimex Limited,NSE
1350,,,,1350,ORIENTBELL,Orient Bell Limited,NSE
1351,,,,1351,ORIENTCEM,Orient Cement Limited,NSE
1352,,,,1352,ORIENTCER,ORIENT CERATECH LIMITED,NSE
1353,,,,1353,ORIENTELEC,Orient Electric Limited,NSE
1354,,,,1354,ORIENTHOT,Oriental Hotels Limited,NSE
1355,,,,1355,ORIENTLTD,Orient Press Limited,NSE
1356,,,,1356,ORIENTPPR,Orient Paper & Industries Limited,NSE
1357,,,,1357,ORIENTTECH,Orient Technologies Limited,NSE
1358,,,,1358,ORISSAMINE,The Orissa Minerals Development Company Limited,NSE
1359,,,,1359,ORTEL,Ortel Communications Limited,NSE
1360,,,,1360,ORTINGLOBE,ORTIN GLOBAL LIMITED,NSE
1361,,,,1361,OSIAHYPER,Osia Hyper Retail Limited,NSE
1362,,,,1362,OSWALAGRO,Oswal Agro Mills Limited,NSE
1363,,,,1363,OSWALGREEN,Oswal Greentech Limited,NSE
1364,,,,1364,OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,NSE
1365,,,,1365,PAGEIND,Page Industries Limited,NSE
1366,,,,1366,PAISALO,Paisalo Digital Limited,NSE
1367,,,,1367,PAKKA,PAKKA LIMITED,NSE
1368,,,,1368,PALASHSECU,Palash Securities Limited,NSE
1369,,,,1369,PALREDTEC,Palred Technologies Limited,NSE
1370,,,,1370,PANACEABIO,Panacea Biotec Limited,NSE
1371,,,,1371,PANACHE,Panache Digilife Limited,NSE
1372,,,,1372,PANAMAPET,Panama Petrochem Limited,NSE
1373,,,,1373,PANSARI,Pansari Developers Limited,NSE
1374,,,,1374,PAR,Par Drugs And Chemicals Limited,NSE
1375,,,,1375,PARACABLES,Paramount Communications Limited,NSE
1376,,,,1376,PARADEEP,Paradeep Phosphates Limited,NSE
1377,,,,1377,PARAGMILK,Parag Milk Foods Limited,NSE
1378,,,,1378,PARAS,Paras Defence and Space Technologies Limited,NSE
1379,,,,1379,PARASPETRO,Paras Petrofils Limited,NSE
1380,,,,1380,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,NSE
1381,,,,1381,PARSVNATH,Parsvnath Developers Limited,NSE
1382,,,,1382,PASUPTAC,Pasupati Acrylon Limited,NSE
1383,,,,1383,PATANJALI,Patanjali Foods Limited,NSE
1384,,,,1384,PATELENG,Patel Engineering Limited,NSE
1385,,,,1385,PATINTLOG,Patel Integrated Logistics Limited,NSE
1386,,,,1386,PAVNAIND,Pavna Industries Limited,NSE
1387,,,,1387,PAYTM,One 97 Communications Limited,NSE
1388,,,,1388,PCBL,PCBL Chemical Limited,NSE
1389,,,,1389,PCJEWELLER,PC Jeweller Limited,NSE
1390,,,,1390,PDMJEPAPER,Pudumjee Paper Products Limited,NSE
1391,,,,1391,PDSL,PDS Limited,NSE
1392,,,,1392,PEARLPOLY,Pearl Polymers Limited,NSE
1393,,,,1393,PEL,Piramal Enterprises Limited,NSE
1394,,,,1394,PENIND,Pennar Industries Limited,NSE
1395,,,,1395,PENINLAND,Peninsula Land Limited,NSE
1396,,,,1396,PERSISTENT,Persistent Systems Limited,NSE
1397,,,,1397,PETRONET,Petronet LNG Limited,NSE
1398,,,,1398,PFC,Power Finance Corporation Limited,NSE
1399,,,,1399,PFIZER,Pfizer Limited,NSE
1400,,,,1400,PFOCUS,Prime Focus Limited,NSE
1401,,,,1401,PFS,PTC India Financial Services Limited,NSE
1402,,,,1402,PGEL,PG Electroplast Limited,NSE
1403,,,,1403,PGHH,Procter & Gamble Hygiene and Health Care Limited,NSE
1404,,,,1404,PGHL,Procter & Gamble Health Limited,NSE
1405,,,,1405,PGIL,Pearl Global Industries Limited,NSE
1406,,,,1406,PHOENIXLTD,The Phoenix Mills Limited,NSE
1407,,,,1407,PIDILITIND,Pidilite Industries Limited,NSE
1408,,,,1408,PIGL,Power & Instrumentation (Gujarat) Limited,NSE
1409,,,,1409,PIIND,PI Industries Limited,NSE
1410,,,,1410,PILANIINVS,Pilani Investment and Industries Corporation Limited,NSE
1411,,,,1411,PILITA,PIL ITALICA LIFESTYLE LIMITED,NSE
1412,,,,1412,PIONEEREMB,Pioneer Embroideries Limited,NSE
1413,,,,1413,PITTIENG,Pitti Engineering Limited,NSE
1414,,,,1414,PIXTRANS,Pix Transmissions Limited,NSE
1415,,,,1415,PKTEA,The Peria Karamalai Tea & Produce Company Limited,NSE
1416,,,,1416,PLASTIBLEN,Plastiblends India Limited,NSE
1417,,,,1417,PLATIND,Platinum Industries Limited,NSE
1418,,,,1418,PLAZACABLE,Plaza Wires Limited,NSE
1419,,,,1419,PNB,Punjab National Bank,NSE
1420,,,,1420,PNBGILTS,PNB Gilts Limited,NSE
1421,,,,1421,PNBHOUSING,PNB Housing Finance Limited,NSE
1422,,,,1422,PNC,Pritish Nandy Communications Limited,NSE
1423,,,,1423,PNCINFRA,PNC Infratech Limited,NSE
1424,,,,1424,PNGJL,P N Gadgil Jewellers Limited,NSE
1425,,,,1425,POCL,Pondy Oxides & Chemicals Limited,NSE
1426,,,,1426,PODDARHOUS,Poddar Housing and Development Limited,NSE
1427,,,,1427,PODDARMENT,Poddar Pigments Limited,NSE
1428,,,,1428,POKARNA,Pokarna Limited,NSE
1429,,,,1429,POLICYBZR,PB Fintech Limited,NSE
1430,,,,1430,POLYCAB,Polycab India Limited,NSE
1431,,,,1431,POLYMED,Poly Medicure Limited,NSE
1432,,,,1432,POLYPLEX,Polyplex Corporation Limited,NSE
1433,,,,1433,PONNIERODE,Ponni Sugars (Erode) Limited,NSE
1434,,,,1434,POONAWALLA,Poonawalla Fincorp Limited,NSE
1435,,,,1435,POWERGRID,Power Grid Corporation of India Limited,NSE
1436,,,,1436,POWERINDIA,Hitachi Energy India Limited,NSE
1437,,,,1437,POWERMECH,Power Mech Projects Limited,NSE
1438,,,,1438,PPAP,PPAP Automotive Limited,NSE
1439,,,,1439,PPL,Prakash Pipes Limited,NSE
1440,,,,1440,PPLPHARMA,Piramal Pharma Limited,NSE
1441,,,,1441,PRAENG,Prajay Engineers Syndicate Limited,NSE
1442,,,,1442,PRAJIND,Praj Industries Limited,NSE
1443,,,,1443,PRAKASH,Prakash Industries Limited,NSE
1444,,,,1444,PRAKASHSTL,Prakash Steelage Limited,NSE
1445,,,,1445,PRAXIS,Praxis Home Retail Limited,NSE
1446,,,,1446,PRECAM,Precision Camshafts Limited,NSE
1447,,,,1447,PRECOT,Precot Limited,NSE
1448,,,,1448,PRECWIRE,Precision Wires India Limited,NSE
1449,,,,1449,PREMEXPLN,Premier Explosives Limited,NSE
1450,,,,1450,PREMIER,Premier Limited,NSE
1451,,,,1451,PREMIERENE,Premier Energies Limited,NSE
1452,,,,1452,PREMIERPOL,Premier Polyfilm Limited,NSE
1453,,,,1453,PRESTIGE,Prestige Estates Projects Limited,NSE
1454,,,,1454,PRICOLLTD,Pricol Limited,NSE
1455,,,,1455,PRIMESECU,Prime Securities Limited,NSE
1456,,,,1456,PRINCEPIPE,Prince Pipes And Fittings Limited,NSE
1457,,,,1457,PRITI,Priti International Limited,NSE
1458,,,,1458,PRITIKAUTO,Pritika Auto Industries Limited,NSE
1459,,,,1459,PRIVISCL,Privi Speciality Chemicals Limited,NSE
1460,,,,1460,PROTEAN,Protean eGov Technologies Limited,NSE
1461,,,,1461,PROZONER,Prozone Realty Limited,NSE
1462,,,,1462,PRSMJOHNSN,Prism Johnson Limited,NSE
1463,,,,1463,PRUDENT,Prudent Corporate Advisory Services Limited,NSE
1464,,,,1464,PRUDMOULI,Prudential Sugar Corporation Limited,NSE
1465,,,,1465,PSB,Punjab & Sind Bank,NSE
1466,,,,1466,PSPPROJECT,PSP Projects Limited,NSE
1467,,,,1467,PTC,PTC India Limited,NSE
1468,,,,1468,PTCIL,PTC Industries Limited,NSE
1469,,,,1469,PTL,PTL Enterprises Limited,NSE
1470,,,,1470,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,NSE
1471,,,,1471,PURVA,Puravankara Limited,NSE
1472,,,,1472,PVP,PVP Ventures Limited,NSE
1473,,,,1473,PVRINOX,PVR INOX Limited,NSE
1474,,,,1474,PVSL,Popular Vehicles and Services Limited,NSE
1475,,,,1475,PYRAMID,Pyramid Technoplast Limited,NSE
1476,,,,1476,QPOWER,Quality Power Electrical Equipments Limited,NSE
1477,,,,1477,QUADFUTURE,Quadrant Future Tek Limited,NSE
1478,,,,1478,QUESS,Quess Corp Limited,NSE
1479,,,,1479,QUICKHEAL,Quick Heal Technologies Limited,NSE
1480,,,,1480,QUINTEGRA,Quintegra Solutions Limited,NSE
1481,,,,1481,RACE,Race Eco Chain Limited,NSE
1482,,,,1482,RACLGEAR,RACL Geartech Limited,NSE
1483,,,,1483,RADAAN,Radaan Mediaworks India Limited,NSE
1484,,,,1484,RADHIKAJWE,Radhika Jeweltech Limited,NSE
1485,,,,1485,RADIANTCMS,Radiant Cash Management Services Limited,NSE
1486,,,,1486,RADICO,Radico Khaitan Limited,NSE
1487,,,,1487,RADIOCITY,Music Broadcast Limited,NSE
1488,,,,1488,RAILTEL,Railtel Corporation Of India Limited,NSE
1489,,,,1489,RAIN,Rain Industries Limited,NSE
1490,,,,1490,RAINBOW,Rainbow Childrens Medicare Limited,NSE
1491,,,,1491,RAJESHEXPO,Rajesh Exports Limited,NSE
1492,,,,1492,RAJMET,Rajnandini Metal Limited,NSE
1493,,,,1493,RAJRATAN,Rajratan Global Wire Limited,NSE
1494,,,,1494,RAJRILTD,Raj Rayon Industries Limited,NSE
1495,,,,1495,RAJSREESUG,Rajshree Sugars & Chemicals Limited,NSE
1496,,,,1496,RAJTV,Raj Television Network Limited,NSE
1497,,,,1497,RAJVIR,Rajvir Industries Limited,NSE
1498,,,,1498,RALLIS,Rallis India Limited,NSE
1499,,,,1499,RAMANEWS,Shree Rama Newsprint Limited,NSE
1500,,,,1500,RAMAPHO,Rama Phosphates Limited,NSE
1501,,,,1501,RAMASTEEL,Rama Steel Tubes Limited,NSE
1502,,,,1502,RAMCOCEM,The Ramco Cements Limited,NSE
1503,,,,1503,RAMCOIND,Ramco Industries Limited,NSE
1504,,,,1504,RAMCOSYS,Ramco Systems Limited,NSE
1505,,,,1505,RAMKY,Ramky Infrastructure Limited,NSE
1506,,,,1506,RAMRAT,Ram Ratna Wires Limited,NSE
1507,,,,1507,RANASUG,Rana Sugars Limited,NSE
1508,,,,1508,RANEENGINE,Rane Engine Valve Limited,NSE
1509,,,,1509,RANEHOLDIN,Rane Holdings Limited,NSE
1510,,,,1510,RATEGAIN,Rategain Travel Technologies Limited,NSE
1511,,,,1511,RATNAMANI,Ratnamani Metals & Tubes Limited,NSE
1512,,,,1512,RATNAVEER,Ratnaveer Precision Engineering Limited,NSE
1513,,,,1513,RAYMOND,Raymond Limited,NSE
1514,,,,1514,RAYMONDLSL,Raymond Lifestyle Limited,NSE
1515,,,,1515,RBA,Restaurant Brands Asia Limited,NSE
1516,,,,1516,RBL,Rane Brake Lining Limited,NSE
1517,,,,1517,RBLBANK,RBL Bank Limited,NSE
1518,,,,1518,RBZJEWEL,RBZ Jewellers Limited,NSE
1519,,,,1519,RCF,Rashtriya Chemicals and Fertilizers Limited,NSE
1520,,,,1520,RCOM,Reliance Communications Limited,NSE
1521,,,,1521,RECLTD,REC Limited,NSE
1522,,,,1522,REDINGTON,Redington Limited,NSE
1523,,,,1523,REDTAPE,Redtape Limited,NSE
1524,,,,1524,REFEX,Refex Industries Limited,NSE
1525,,,,1525,REGENCERAM,Regency Ceramics Limited,NSE
1526,,,,1526,RELAXO,Relaxo Footwears Limited,NSE
1527,,,,1527,RELCHEMQ,Reliance Chemotex Industries Limited,NSE
1528,,,,1528,RELIABLE,Reliable Data Services Limited,NSE
1529,,,,1529,RELIANCE,Reliance Industries Limited,NSE
1530,,,,1530,RELIGARE,Religare Enterprises Limited,NSE
1531,,,,1531,RELINFRA,Reliance Infrastructure Limited,NSE
1532,,,,1532,RELTD,Ravindra Energy Limited,NSE
1533,,,,1533,REMSONSIND,Remsons Industries Limited,NSE
1534,,,,1534,RENUKA,Shree Renuka Sugars Limited,NSE
1535,,,,1535,REPCOHOME,Repco Home Finance Limited,NSE
1536,,,,1536,REPL,Rudrabhishek Enterprises Limited,NSE
1537,,,,1537,REPRO,Repro India Limited,NSE
1538,,,,1538,RESPONIND,Responsive Industries Limited,NSE
1539,,,,1539,RETAIL,JHS Svendgaard Retail Ventures Limited,NSE
1540,,,,1540,RGL,Renaissance Global Limited,NSE
1541,,,,1541,RHFL,Reliance Home Finance Limited,NSE
1542,,,,1542,RHIM,RHI MAGNESITA INDIA LIMITED,NSE
1543,,,,1543,RHL,Robust Hotels Limited,NSE
1544,,,,1544,RICOAUTO,Rico Auto Industries Limited,NSE
1545,,,,1545,RIIL,Reliance Industrial Infrastructure Limited,NSE
1546,,,,1546,RISHABH,Rishabh Instruments Limited,NSE
1547,,,,1547,RITCO,Ritco Logistics Limited,NSE
1548,,,,1548,RITES,RITES Limited,NSE
1549,,,,1549,RKDL,Ravi Kumar Distilleries Limited,NSE
1550,,,,1550,RKEC,RKEC Projects Limited,NSE
1551,,,,1551,RKFORGE,Ramkrishna Forgings Limited,NSE
1552,,,,1552,RKSWAMY,R K Swamy Limited,NSE
1553,,,,1553,RML,Rane (Madras) Limited,NSE
1554,,,,1554,ROHLTD,Royal Orchid Hotels Limited,NSE
1555,,,,1555,ROLEXRINGS,Rolex Rings Limited,NSE
1556,,,,1556,ROLLT,Rollatainers Limited,NSE
1557,,,,1557,ROLTA,Rolta India Limited,NSE
1558,,,,1558,ROML,Raj Oil Mills Limited,NSE
1559,,,,1559,ROSSARI,Rossari Biotech Limited,NSE
1560,,,,1560,ROSSELLIND,Rossell India Limited,NSE
1561,,,,1561,ROSSTECH,Rossell Techsys Limited,NSE
1562,,,,1562,ROTO,Roto Pumps Limited,NSE
1563,,,,1563,ROUTE,ROUTE MOBILE LIMITED,NSE
1564,,,,1564,RPEL,Raghav Productivity Enhancers Limited,NSE
1565,,,,1565,RPGLIFE,RPG Life Sciences Limited,NSE
1566,,,,1566,RPOWER,Reliance Power Limited,NSE
1567,,,,1567,RPPINFRA,R.P.P. Infra Projects Limited,NSE
1568,,,,1568,RPPL,Rajshree Polypack Limited,NSE
1569,,,,1569,RPSGVENT,RPSG VENTURES LIMITED,NSE
1570,,,,1570,RPTECH,Rashi Peripherals Limited,NSE
1571,,,,1571,RRKABEL,R R Kabel Limited,NSE
1572,,,,1572,RSSOFTWARE,R. S. Software (India) Limited,NSE
1573,,,,1573,RSWM,RSWM Limited,NSE
1574,,,,1574,RSYSTEMS,R Systems International Limited,NSE
1575,,,,1575,RTNINDIA,RattanIndia Enterprises Limited,NSE
1576,,,,1576,RTNPOWER,RattanIndia Power Limited,NSE
1577,,,,1577,RUBFILA,Rubfila International Limited,NSE
1578,,,,1578,RUBYMILLS,The Ruby Mills Limited,NSE
1579,,,,1579,RUCHINFRA,Ruchi Infrastructure Limited,NSE
1580,,,,1580,RUCHIRA,Ruchira Papers Limited,NSE
1581,,,,1581,RUPA,Rupa & Company Limited,NSE
1582,,,,1582,RUSHIL,Rushil Decor Limited,NSE
1583,,,,1583,RUSTOMJEE,Keystone Realtors Limited,NSE
1584,,,,1584,RVHL,Ravinder Heights Limited,NSE
1585,,,,1585,RVNL,Rail Vikas Nigam Limited,NSE
1586,,,,1586,RVTH,Revathi Equipment India Limited,NSE
1587,,,,1587,S&SPOWER,S&S Power Switchgears Limited,NSE
1588,,,,1588,SABEVENTS,Sab Events & Governance Now Media Limited,NSE
1589,,,,1589,SABTNL,Sri Adhikari Brothers Television Network Limited,NSE
1590,,,,1590,SADBHAV,Sadbhav Engineering Limited,NSE
1591,,,,1591,SADBHIN,Sadbhav Infrastructure Project Limited,NSE
1592,,,,1592,SADHNANIQ,Sadhana Nitrochem Limited,NSE
1593,,,,1593,SAFARI,Safari Industries (India) Limited,NSE
1594,,,,1594,SAGARDEEP,Sagardeep Alloys Limited,NSE
1595,,,,1595,SAGCEM,Sagar Cements Limited,NSE
1596,,,,1596,SAGILITY,Sagility India Limited,NSE
1597,,,,1597,SAH,Sah Polymers Limited,NSE
1598,,,,1598,SAHYADRI,Sahyadri Industries Limited,NSE
1599,,,,1599,SAIL,Steel Authority of India Limited,NSE
1600,,,,1600,SAILIFE,Sai Life Sciences Limited,NSE
1601,,,,1601,SAKAR,Sakar Healthcare Limited,NSE
1602,,,,1602,SAKHTISUG,Sakthi Sugars Limited,NSE
1603,,,,1603,SAKSOFT,Saksoft Limited,NSE
1604,,,,1604,SAKUMA,Sakuma Exports Limited,NSE
1605,,,,1605,SALASAR,Salasar Techno Engineering Limited,NSE
1606,,,,1606,SALONA,Salona Cotspin Limited,NSE
1607,,,,1607,SALSTEEL,S.A.L. Steel Limited,NSE
1608,,,,1608,SALZERELEC,Salzer Electronics Limited,NSE
1609,,,,1609,SAMBHAAV,Sambhaav Media Limited,NSE
1610,,,,1610,SAMHI,Samhi Hotels Limited,NSE
1611,,,,1611,SAMMAANCAP,Sammaan Capital Limited,NSE
1612,,,,1612,SAMPANN,Sampann Utpadan India Limited,NSE
1613,,,,1613,SANATHAN,Sanathan Textiles Limited,NSE
1614,,,,1614,SANCO,Sanco Industries Limited,NSE
1615,,,,1615,SANDESH,The Sandesh Limited,NSE
1616,,,,1616,SANDHAR,Sandhar Technologies Limited,NSE
1617,,,,1617,SANDUMA,Sandur Manganese & Iron Ores Limited,NSE
1618,,,,1618,SANGAMIND,Sangam (India) Limited,NSE
1619,,,,1619,SANGHIIND,Sanghi Industries Limited,NSE
1620,,,,1620,SANGHVIMOV,Sanghvi Movers Limited,NSE
1621,,,,1621,SANGINITA,Sanginita Chemicals Limited,NSE
1622,,,,1622,SANOFI,Sanofi India Limited,NSE
1623,,,,1623,SANOFICONR,Sanofi Consumer Healthcare India Limited,NSE
1624,,,,1624,SANSERA,Sansera Engineering Limited,NSE
1625,,,,1625,SANSTAR,Sanstar Limited,NSE
1626,,,,1626,SANWARIA,Sanwaria Consumer Limited,NSE
1627,,,,1627,SAPPHIRE,Sapphire Foods India Limited,NSE
1628,,,,1628,SARDAEN,Sarda Energy & Minerals Limited,NSE
1629,,,,1629,SAREGAMA,Saregama India Limited,NSE
1630,,,,1630,SARLAPOLY,Sarla Performance Fibers Limited,NSE
1631,,,,1631,SARVESHWAR,Sarveshwar Foods Limited,NSE
1632,,,,1632,SASKEN,Sasken Technologies Limited,NSE
1633,,,,1633,SASTASUNDR,Sastasundar Ventures Limited,NSE
1634,,,,1634,SATIA,Satia Industries Limited,NSE
1635,,,,1635,SATIN,Satin Creditcare Network Limited,NSE
1636,,,,1636,SATINDLTD,Sat Industries Limited,NSE
1637,,,,1637,SAURASHCEM,Saurashtra Cement Limited,NSE
1638,,,,1638,SBC,SBC Exports Limited,NSE
1639,,,,1639,SBCL,Shivalik Bimetal Controls Limited,NSE
1640,,,,1640,SBFC,SBFC Finance Limited,NSE
1641,,,,1641,SBGLP,Suratwwala Business Group Limited,NSE
1642,,,,1642,SBICARD,SBI Cards and Payment Services Limited,NSE
1643,,,,1643,SBILIFE,SBI Life Insurance Company Limited,NSE
1644,,,,1644,SBIN,State Bank of India,NSE
1645,,,,1645,SCHAEFFLER,Schaeffler India Limited,NSE
1646,,,,1646,SCHAND,S Chand And Company Limited,NSE
1647,,,,1647,SCHNEIDER,Schneider Electric Infrastructure Limited,NSE
1648,,,,1648,SCI,Shipping Corporation Of India Limited,NSE
1649,,,,1649,SCILAL,Shipping Corporation of India Land and Assets Limited,NSE
1650,,,,1650,SCPL,Sheetal Cool Products Limited,NSE
1651,,,,1651,SDBL,Som Distilleries & Breweries Limited,NSE
1652,,,,1652,SEAMECLTD,Seamec Limited,NSE
1653,,,,1653,SECMARK,SecMark Consultancy Limited,NSE
1654,,,,1654,SECURCRED,SecUR Credentials Limited,NSE
1655,,,,1655,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,NSE
1656,,,,1656,SEJALLTD,Sejal Glass Limited,NSE
1657,,,,1657,SELAN,Selan Exploration Technology Limited,NSE
1658,,,,1658,SELMC,SEL Manufacturing Company Limited,NSE
1659,,,,1659,SEMAC,SEMAC CONSULTANTS LIMITED,NSE
1660,,,,1660,SENCO,Senco Gold Limited,NSE
1661,,,,1661,SENORES,Senores Pharmaceuticals Limited,NSE
1662,,,,1662,SEPC,SEPC Limited,NSE
1663,,,,1663,SEQUENT,Sequent Scientific Limited,NSE
1664,,,,1664,SERVOTECH,Servotech Renewable Power System Limited,NSE
1665,,,,1665,SESHAPAPER,Seshasayee Paper and Boards Limited,NSE
1666,,,,1666,SETCO,Setco Automotive Limited,NSE
1667,,,,1667,SETUINFRA,Setubandhan Infrastructure Limited,NSE
1668,,,,1668,SEYAIND,Seya Industries Limited,NSE
1669,,,,1669,SFL,Sheela Foam Limited,NSE
1670,,,,1670,SGIL,Synergy Green Industries Limited,NSE
1671,,,,1671,SGL,STL Global Limited,NSE
1672,,,,1672,SGLTL,Standard Glass Lining Technology Limited,NSE
1673,,,,1673,SHAH,Shah Metacorp Limited,NSE
1674,,,,1674,SHAHALLOYS,Shah Alloys Limited,NSE
1675,,,,1675,SHAILY,Shaily Engineering Plastics Limited,NSE
1676,,,,1676,SHAKTIPUMP,Shakti Pumps (India) Limited,NSE
1677,,,,1677,SHALBY,Shalby Limited,NSE
1678,,,,1678,SHALPAINTS,Shalimar Paints Limited,NSE
1679,,,,1679,SHANKARA,Shankara Building Products Limited,NSE
1680,,,,1680,SHANTI,Shanti Overseas (India) Limited,NSE
1681,,,,1681,SHANTIGEAR,Shanthi Gears Limited,NSE
1682,,,,1682,SHARDACROP,Sharda Cropchem Limited,NSE
1683,,,,1683,SHARDAMOTR,Sharda Motor Industries Limited,NSE
1684,,,,1684,SHAREINDIA,Share India Securities Limited,NSE
1685,,,,1685,SHEKHAWATI,Shekhawati Industries Limited,NSE
1686,,,,1686,SHEMAROO,Shemaroo Entertainment Limited,NSE
1687,,,,1687,SHILPAMED,Shilpa Medicare Limited,NSE
1688,,,,1688,SHIVALIK,Shivalik Rasayan Limited,NSE
1689,,,,1689,SHIVAMAUTO,Shivam Autotech Limited,NSE
1690,,,,1690,SHIVAMILLS,Shiva Mills Limited,NSE
1691,,,,1691,SHIVATEX,Shiva Texyarn Limited,NSE
1692,,,,1692,SHK,S H Kelkar and Company Limited,NSE
1693,,,,1693,SHOPERSTOP,Shoppers Stop Limited,NSE
1694,,,,1694,SHRADHA,Shradha Infraprojects Limited,NSE
1695,,,,1695,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,NSE
1696,,,,1696,SHREECEM,SHREE CEMENT LIMITED,NSE
1697,,,,1697,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,NSE
1698,,,,1698,SHREERAMA,Shree Rama Multi-Tech Limited,NSE
1699,,,,1699,SHRENIK,Shrenik Limited,NSE
1700,,,,1700,SHREYANIND,Shreyans Industries Limited,NSE
1701,,,,1701,SHRIPISTON,Shriram Pistons & Rings Limited,NSE
1702,,,,1702,SHRIRAMFIN,Shriram Finance Limited,NSE
1703,,,,1703,SHRIRAMPPS,Shriram Properties Limited,NSE
1704,,,,1704,SHYAMCENT,Shyam Century Ferrous Limited,NSE
1705,,,,1705,SHYAMMETL,Shyam Metalics and Energy Limited,NSE
1706,,,,1706,SHYAMTEL,Shyam Telecom Limited,NSE
1707,,,,1707,SICALLOG,Sical Logistics Limited,NSE
1708,,,,1708,SIEMENS,Siemens Limited,NSE
1709,,,,1709,SIGACHI,Sigachi Industries Limited,NSE
1710,,,,1710,SIGIND,Signet Industries Limited,NSE
1711,,,,1711,SIGMA,Sigma Solve Limited,NSE
1712,,,,1712,SIGNATURE,Signatureglobal (India) Limited,NSE
1713,,,,1713,SIGNPOST,Signpost India Limited,NSE
1714,,,,1714,SIKKO,Sikko Industries Limited,NSE
1715,,,,1715,SIL,Standard Industries Limited,NSE
1716,,,,1716,SILGO,Silgo Retail Limited,NSE
1717,,,,1717,SILINV,SIL Investments Limited,NSE
1718,,,,1718,SILLYMONKS,Silly Monks Entertainment Limited,NSE
1719,,,,1719,SILVERTUC,Silver Touch Technologies Limited,NSE
1720,,,,1720,SIMBHALS,Simbhaoli Sugars Limited,NSE
1721,,,,1721,SIMPLEXINF,Simplex Infrastructures Limited,NSE
1722,,,,1722,SINCLAIR,Sinclairs Hotels Limited,NSE
1723,,,,1723,SINDHUTRAD,Sindhu Trade Links Limited,NSE
1724,,,,1724,SINTERCOM,Sintercom India Limited,NSE
1725,,,,1725,SIRCA,Sirca Paints India Limited,NSE
1726,,,,1726,SIS,SIS LIMITED,NSE
1727,,,,1727,SITINET,Siti Networks Limited,NSE
1728,,,,1728,SIYSIL,Siyaram Silk Mills Limited,NSE
1729,,,,1729,SJS,S.J.S. Enterprises Limited,NSE
1730,,,,1730,SJVN,SJVN Limited,NSE
1731,,,,1731,SKFINDIA,SKF India Limited,NSE
1732,,,,1732,SKIL,SKIL Infrastructure Limited,NSE
1733,,,,1733,SKIPPER,Skipper Limited,NSE
1734,,,,1734,SKMEGGPROD,SKM Egg Products Export (India) Limited,NSE
1735,,,,1735,SKYGOLD,Sky Gold Limited,NSE
1736,,,,1736,SMARTLINK,Smartlink Holdings Limited,NSE
1737,,,,1737,SMCGLOBAL,SMC Global Securities Limited,NSE
1738,,,,1738,SMLISUZU,SML Isuzu Limited,NSE
1739,,,,1739,SMLT,Sarthak Metals Limited,NSE
1740,,,,1740,SMSLIFE,SMS Lifesciences India Limited,NSE
1741,,,,1741,SMSPHARMA,SMS Pharmaceuticals Limited,NSE
1742,,,,1742,SNOWMAN,Snowman Logistics Limited,NSE
1743,,,,1743,SOBHA,Sobha Limited,NSE
1744,,,,1744,SOFTTECH,Softtech Engineers Limited,NSE
1745,,,,1745,SOLARA,Solara Active Pharma Sciences Limited,NSE
1746,,,,1746,SOLARINDS,Solar Industries India Limited,NSE
1747,,,,1747,SOMANYCERA,Somany Ceramics Limited,NSE
1748,,,,1748,SOMATEX,Soma Textiles & Industries Limited,NSE
1749,,,,1749,SOMICONVEY,Somi Conveyor Beltings Limited,NSE
1750,,,,1750,SONACOMS,Sona BLW Precision Forgings Limited,NSE
1751,,,,1751,SONAMLTD,SONAM LIMITED,NSE
1752,,,,1752,SONATSOFTW,Sonata Software Limited,NSE
1753,,,,1753,SOTL,Savita Oil Technologies Limited,NSE
1754,,,,1754,SOUTHBANK,The South Indian Bank Limited,NSE
1755,,,,1755,SOUTHWEST,South West Pinnacle Exploration Limited,NSE
1756,,,,1756,SPAL,S. P. Apparels Limited,NSE
1757,,,,1757,SPANDANA,Spandana Sphoorty Financial Limited,NSE
